system,record_id,entity_coverage,dropped_entities,dropped_relations,prediction_found
byt5,100344,1.0,0,0,True
byt5,101516,1.0,0,0,True
byt5,104357,1.0,0,0,True
byt5,100266,1.0,0,0,True
byt5,100286,1.0,0,0,True
byt5,105590,1.0,0,0,True
byt5,105518,1.0,0,0,True
byt5,103038,1.0,0,0,True
byt5,102375,1.0,0,0,True
byt5,103708,1.0,0,0,True
byt5,103505,1.0,0,0,True
byt5,104724,1.0,0,0,True
byt5,105276,1.0,0,0,True
byt5,105402,1.0,0,0,True
byt5,100915,1.0,0,0,True
byt5,102908,1.0,0,0,True
byt5,103461,1.0,0,0,True
byt5,100150,1.0,0,0,True
byt5,101217,1.0,0,0,True
byt5,100759,1.0,0,0,True
byt5,100652,1.0,0,0,True
byt5,100440,1.0,0,0,True
byt5,100646,1.0,0,0,True
byt5,100820,1.0,0,0,True
byt5,103100,1.0,0,0,True
byt5,101337,1.0,0,0,True
byt5,104115,1.0,0,0,True
byt5,105639,1.0,0,0,True
byt5,105075,1.0,0,0,True
byt5,106013,1.0,0,0,True
byt5,100811,1.0,0,0,True
byt5,102536,1.0,0,0,True
byt5,102029,1.0,0,0,True
byt5,105983,1.0,0,0,True
byt5,103238,1.0,0,0,True
byt5,105004,1.0,0,0,True
byt5,105966,1.0,0,0,True
byt5,105177,1.0,0,0,True
byt5,103315,1.0,0,0,True
byt5,100260,1.0,0,0,True
byt5,105142,1.0,0,0,True
byt5,105724,1.0,0,0,True
byt5,102079,1.0,0,0,True
byt5,103948,1.0,0,0,True
byt5,103817,1.0,0,0,True
byt5,100736,1.0,0,0,True
byt5,101986,1.0,0,0,True
byt5,102958,1.0,0,0,True
byt5,103144,1.0,0,0,True
byt5,101904,1.0,0,0,True
byt5,102581,1.0,0,0,True
byt5,101930,1.0,0,0,True
byt5,102286,1.0,0,0,True
byt5,103822,1.0,0,0,True
byt5,103105,1.0,0,0,True
byt5,100179,1.0,0,0,True
byt5,100264,1.0,0,0,True
byt5,100293,1.0,0,0,True
byt5,105529,1.0,0,0,True
byt5,104952,1.0,0,0,True
byt5,104595,1.0,0,0,True
byt5,105498,1.0,0,0,True
byt5,100014,1.0,0,0,True
byt5,106101,1.0,0,0,True
byt5,102401,1.0,0,0,True
byt5,105467,1.0,0,0,True
byt5,103126,1.0,0,0,True
byt5,102172,1.0,0,0,True
byt5,105843,1.0,0,0,True
byt5,101474,1.0,0,0,True
byt5,105796,1.0,0,0,True
byt5,103056,1.0,0,0,True
byt5,101243,1.0,0,0,True
byt5,105928,1.0,0,0,True
byt5,105503,1.0,0,0,True
byt5,103397,1.0,0,0,True
byt5,104484,1.0,0,0,True
byt5,102185,1.0,0,0,True
byt5,100031,1.0,0,0,True
byt5,103930,1.0,0,0,True
byt5,101087,1.0,0,0,True
byt5,100490,1.0,0,0,True
byt5,101440,1.0,0,0,True
byt5,102539,1.0,0,0,True
byt5,105866,1.0,0,0,True
byt5,101842,1.0,0,0,True
byt5,103542,1.0,0,0,True
byt5,101220,1.0,0,0,True
byt5,102296,1.0,0,0,True
byt5,101880,1.0,0,0,True
byt5,100337,1.0,0,0,True
byt5,101690,1.0,0,0,True
byt5,102301,1.0,0,0,True
byt5,101535,1.0,0,0,True
byt5,104898,1.0,0,0,True
byt5,103113,1.0,0,0,True
byt5,105330,1.0,0,0,True
byt5,102980,1.0,0,0,True
byt5,102865,1.0,0,0,True
byt5,100924,1.0,0,0,True
byt5,105473,1.0,0,0,True
byt5,100589,1.0,0,0,True
byt5,100459,1.0,0,0,True
byt5,105692,1.0,0,0,True
byt5,101355,1.0,0,0,True
byt5,101683,1.0,0,0,True
byt5,101924,1.0,0,0,True
byt5,104730,1.0,0,0,True
byt5,104807,1.0,0,0,True
byt5,101401,1.0,0,0,True
byt5,100077,1.0,0,0,True
byt5,100823,1.0,0,0,True
byt5,100680,1.0,0,0,True
byt5,104539,1.0,0,0,True
byt5,105388,1.0,0,0,True
byt5,103375,1.0,0,0,True
byt5,100719,1.0,0,0,True
byt5,100598,1.0,0,0,True
byt5,100643,1.0,0,0,True
byt5,101282,1.0,0,0,True
byt5,100127,1.0,0,0,True
byt5,103480,1.0,0,0,True
byt5,104302,1.0,0,0,True
byt5,100648,1.0,0,0,True
byt5,103562,1.0,0,0,True
byt5,105145,1.0,0,0,True
byt5,100757,1.0,0,0,True
byt5,106023,1.0,0,0,True
byt5,104939,1.0,0,0,True
byt5,100345,1.0,0,0,True
byt5,100727,1.0,0,0,True
byt5,103974,1.0,0,0,True
byt5,100201,1.0,0,0,True
byt5,104614,1.0,0,0,True
byt5,104290,1.0,0,0,True
byt5,101744,1.0,0,0,True
byt5,104441,1.0,0,0,True
byt5,106162,1.0,0,0,True
byt5,104663,1.0,0,0,True
byt5,104155,1.0,0,0,True
byt5,100574,1.0,0,0,True
byt5,103271,1.0,0,0,True
byt5,103938,1.0,0,0,True
byt5,105174,1.0,0,0,True
byt5,102189,1.0,0,0,True
byt5,105859,1.0,0,0,True
byt5,105852,1.0,0,0,True
byt5,101412,1.0,0,0,True
byt5,104211,1.0,0,0,True
byt5,100611,1.0,0,0,True
byt5,101829,1.0,0,0,True
byt5,103274,1.0,0,0,True
byt5,103457,1.0,0,0,True
byt5,103421,1.0,0,0,True
byt5,102619,1.0,0,0,True
byt5,105502,1.0,0,0,True
byt5,105896,1.0,0,0,True
byt5,103515,1.0,0,0,True
byt5,104946,1.0,0,0,True
byt5,104333,1.0,0,0,True
byt5,100493,1.0,0,0,True
byt5,102686,1.0,0,0,True
byt5,102489,1.0,0,0,True
byt5,100050,1.0,0,0,True
byt5,100982,1.0,0,0,True
byt5,105594,1.0,0,0,True
byt5,104326,1.0,0,0,True
byt5,101349,1.0,0,0,True
byt5,104060,1.0,0,0,True
byt5,104419,1.0,0,0,True
byt5,102916,1.0,0,0,True
byt5,101742,1.0,0,0,True
byt5,103502,1.0,0,0,True
byt5,104157,1.0,0,0,True
byt5,105605,1.0,0,0,True
byt5,105202,1.0,0,0,True
byt5,105320,1.0,0,0,True
byt5,103289,1.0,0,0,True
byt5,100839,1.0,0,0,True
byt5,105104,1.0,0,0,True
byt5,100566,1.0,0,0,True
byt5,103703,1.0,0,0,True
byt5,100124,1.0,0,0,True
byt5,105537,1.0,0,0,True
byt5,104353,1.0,0,0,True
byt5,102826,1.0,0,0,True
byt5,104292,1.0,0,0,True
byt5,104192,1.0,0,0,True
byt5,100793,1.0,0,0,True
byt5,106040,1.0,0,0,True
byt5,105718,1.0,0,0,True
byt5,104831,1.0,0,0,True
byt5,104707,1.0,0,0,True
byt5,100660,1.0,0,0,True
byt5,100779,1.0,0,0,True
byt5,100377,1.0,0,0,True
byt5,104971,1.0,0,0,True
byt5,100561,1.0,0,0,True
byt5,101362,1.0,0,0,True
byt5,101179,1.0,0,0,True
byt5,101486,1.0,0,0,True
byt5,103832,1.0,0,0,True
byt5,105835,1.0,0,0,True
byt5,106167,1.0,0,0,True
byt5,104306,1.0,0,0,True
byt5,101430,1.0,0,0,True
byt5,102318,1.0,0,0,True
byt5,101460,1.0,0,0,True
byt5,100607,1.0,0,0,True
byt5,101247,1.0,0,0,True
byt5,104781,1.0,0,0,True
byt5,106125,1.0,0,0,True
byt5,100339,1.0,0,0,True
byt5,103890,1.0,0,0,True
byt5,104795,1.0,0,0,True
byt5,103768,1.0,0,0,True
byt5,105404,1.0,0,0,True
byt5,103912,1.0,0,0,True
byt5,100154,1.0,0,0,True
byt5,105459,1.0,0,0,True
byt5,102697,1.0,0,0,True
byt5,100508,1.0,0,0,True
byt5,103379,1.0,0,0,True
byt5,106157,1.0,0,0,True
byt5,102406,1.0,0,0,True
byt5,100035,1.0,0,0,True
byt5,102307,1.0,0,0,True
byt5,100678,1.0,0,0,True
byt5,105169,1.0,0,0,True
byt5,101884,1.0,0,0,True
byt5,100959,1.0,0,0,True
byt5,101538,1.0,0,0,True
byt5,104994,1.0,0,0,True
byt5,101376,1.0,0,0,True
byt5,102971,1.0,0,0,True
byt5,103266,1.0,0,0,True
byt5,103199,1.0,0,0,True
byt5,101285,1.0,0,0,True
byt5,100511,1.0,0,0,True
byt5,102583,1.0,0,0,True
byt5,101908,1.0,0,0,True
byt5,105732,1.0,0,0,True
byt5,104792,1.0,0,0,True
byt5,102420,1.0,0,0,True
byt5,102805,1.0,0,0,True
byt5,106098,1.0,0,0,True
byt5,105595,1.0,0,0,True
byt5,106080,1.0,0,0,True
byt5,105580,1.0,0,0,True
byt5,105236,1.0,0,0,True
byt5,103994,1.0,0,0,True
byt5,103453,1.0,0,0,True
byt5,101545,1.0,0,0,True
byt5,100291,1.0,0,0,True
byt5,105493,1.0,0,0,True
byt5,104638,1.0,0,0,True
byt5,104132,1.0,0,0,True
byt5,101514,1.0,0,0,True
byt5,100069,1.0,0,0,True
byt5,100278,1.0,0,0,True
byt5,105267,1.0,0,0,True
byt5,101776,1.0,0,0,True
byt5,105023,1.0,0,0,True
byt5,102309,1.0,0,0,True
byt5,103432,1.0,0,0,True
byt5,102983,1.0,0,0,True
byt5,105617,1.0,0,0,True
byt5,100754,1.0,0,0,True
byt5,103943,1.0,0,0,True
byt5,104110,1.0,0,0,True
byt5,100078,1.0,0,0,True
byt5,100855,1.0,0,0,True
byt5,105942,1.0,0,0,True
byt5,102627,1.0,0,0,True
byt5,101251,1.0,0,0,True
byt5,103575,1.0,0,0,True
byt5,101992,1.0,0,0,True
byt5,102271,1.0,0,0,True
byt5,102439,1.0,0,0,True
byt5,101936,1.0,0,0,True
byt5,100054,1.0,0,0,True
byt5,103742,1.0,0,0,True
byt5,106119,1.0,0,0,True
byt5,101578,1.0,0,0,True
byt5,104411,1.0,0,0,True
byt5,103254,1.0,0,0,True
byt5,105784,1.0,0,0,True
byt5,105187,1.0,0,0,True
byt5,101810,1.0,0,0,True
byt5,101850,1.0,0,0,True
byt5,104401,1.0,0,0,True
byt5,102616,1.0,0,0,True
byt5,104979,1.0,0,0,True
byt5,104885,1.0,0,0,True
byt5,105491,1.0,0,0,True
byt5,100892,1.0,0,0,True
byt5,103090,1.0,0,0,True
byt5,100985,1.0,0,0,True
byt5,103059,1.0,0,0,True
byt5,103803,1.0,0,0,True
byt5,104790,1.0,0,0,True
byt5,100172,1.0,0,0,True
byt5,105556,1.0,0,0,True
byt5,101312,1.0,0,0,True
byt5,103358,1.0,0,0,True
byt5,103297,1.0,0,0,True
byt5,105997,1.0,0,0,True
byt5,101956,1.0,0,0,True
byt5,105434,1.0,0,0,True
byt5,100729,1.0,0,0,True
byt5,102568,1.0,0,0,True
byt5,101015,1.0,0,0,True
byt5,105183,1.0,0,0,True
byt5,105658,1.0,0,0,True
byt5,103729,1.0,0,0,True
byt5,100270,1.0,0,0,True
byt5,101668,1.0,0,0,True
byt5,102159,1.0,0,0,True
byt5,100688,1.0,0,0,True
byt5,105640,1.0,0,0,True
byt5,102763,1.0,0,0,True
byt5,101896,1.0,0,0,True
byt5,104554,1.0,0,0,True
byt5,106058,1.0,0,0,True
byt5,100492,1.0,0,0,True
byt5,104857,1.0,0,0,True
byt5,102914,1.0,0,0,True
byt5,103310,1.0,0,0,True
byt5,100714,1.0,0,0,True
byt5,105767,1.0,0,0,True
byt5,101791,1.0,0,0,True
byt5,100170,1.0,0,0,True
byt5,100109,1.0,0,0,True
byt5,100019,1.0,0,0,True
byt5,101967,1.0,0,0,True
byt5,105233,1.0,0,0,True
byt5,100889,1.0,0,0,True
byt5,102220,1.0,0,0,True
byt5,101860,1.0,0,0,True
byt5,102520,1.0,0,0,True
byt5,104677,1.0,0,0,True
byt5,101647,1.0,0,0,True
byt5,101017,1.0,0,0,True
byt5,104430,1.0,0,0,True
byt5,100438,1.0,0,0,True
byt5,106048,1.0,0,0,True
byt5,105341,1.0,0,0,True
byt5,102064,1.0,0,0,True
byt5,102176,1.0,0,0,True
byt5,101923,1.0,0,0,True
byt5,100276,1.0,0,0,True
byt5,104045,1.0,0,0,True
byt5,103489,1.0,0,0,True
byt5,105760,1.0,0,0,True
selective_byt5,100593,1.0,0,0,True
selective_byt5,102033,1.0,0,0,True
selective_byt5,101149,1.0,0,0,True
selective_byt5,101313,1.0,0,0,True
selective_byt5,101585,1.0,0,0,True
selective_byt5,104924,1.0,0,0,True
selective_byt5,106079,1.0,0,0,True
selective_byt5,105931,1.0,0,0,True
selective_byt5,104757,1.0,0,0,True
selective_byt5,103586,1.0,0,0,True
selective_byt5,103548,1.0,0,0,True
selective_byt5,104692,1.0,0,0,True
selective_byt5,102024,1.0,0,0,True
selective_byt5,103929,1.0,0,0,True
selective_byt5,104265,1.0,0,0,True
selective_byt5,102906,1.0,0,0,True
selective_byt5,104548,1.0,0,0,True
selective_byt5,101168,1.0,0,0,True
selective_byt5,102993,1.0,0,0,True
selective_byt5,101893,1.0,0,0,True
selective_byt5,102772,1.0,0,0,True
selective_byt5,102259,1.0,0,0,True
selective_byt5,102158,1.0,0,0,True
selective_byt5,105204,1.0,0,0,True
selective_byt5,103248,1.0,0,0,True
selective_byt5,100864,1.0,0,0,True
selective_byt5,100865,1.0,0,0,True
selective_byt5,101636,1.0,0,0,True
selective_byt5,101849,1.0,0,0,True
selective_byt5,104993,1.0,0,0,True
selective_byt5,102708,1.0,0,0,True
selective_byt5,102630,1.0,0,0,True
selective_byt5,104153,1.0,0,0,True
selective_byt5,104844,1.0,0,0,True
selective_byt5,102095,1.0,0,0,True
selective_byt5,105838,1.0,0,0,True
selective_byt5,103997,1.0,0,0,True
selective_byt5,102815,1.0,0,0,True
selective_byt5,101183,1.0,0,0,True
selective_byt5,105259,1.0,0,0,True
selective_byt5,100903,1.0,0,0,True
selective_byt5,102021,1.0,0,0,True
selective_byt5,100082,1.0,0,0,True
selective_byt5,103944,1.0,0,0,True
selective_byt5,102766,1.0,0,0,True
selective_byt5,101308,1.0,0,0,True
selective_byt5,103559,1.0,0,0,True
selective_byt5,101187,1.0,0,0,True
selective_byt5,100919,1.0,0,0,True
selective_byt5,102201,1.0,0,0,True
selective_byt5,102979,1.0,0,0,True
selective_byt5,106164,1.0,0,0,True
selective_byt5,104639,1.0,0,0,True
selective_byt5,100036,1.0,0,0,True
selective_byt5,105436,1.0,0,0,True
selective_byt5,103889,1.0,0,0,True
selective_byt5,104645,1.0,0,0,True
selective_byt5,103365,1.0,0,0,True
selective_byt5,100025,1.0,0,0,True
selective_byt5,104961,1.0,0,0,True
selective_byt5,103452,1.0,0,0,True
selective_byt5,101451,1.0,0,0,True
selective_byt5,105198,1.0,0,0,True
selective_byt5,102717,1.0,0,0,True
selective_byt5,102655,1.0,0,0,True
selective_byt5,104749,1.0,0,0,True
selective_byt5,102055,1.0,0,0,True
selective_byt5,100914,1.0,0,0,True
selective_byt5,100681,1.0,0,0,True
selective_byt5,105291,1.0,0,0,True
selective_byt5,101103,1.0,0,0,True
selective_byt5,101055,1.0,0,0,True
selective_byt5,104393,1.0,0,0,True
selective_byt5,103819,1.0,0,0,True
selective_byt5,100995,1.0,0,0,True
selective_byt5,103656,1.0,0,0,True
selective_byt5,101233,1.0,0,0,True
selective_byt5,104558,1.0,0,0,True
selective_byt5,102561,1.0,0,0,True
selective_byt5,102412,1.0,0,0,True
selective_byt5,104868,1.0,0,0,True
selective_byt5,104526,1.0,0,0,True
selective_byt5,101623,1.0,0,0,True
selective_byt5,101422,1.0,0,0,True
selective_byt5,105585,1.0,0,0,True
selective_byt5,100771,1.0,0,0,True
selective_byt5,100525,1.0,0,0,True
selective_byt5,100453,1.0,0,0,True
selective_byt5,104028,1.0,0,0,True
selective_byt5,100822,1.0,0,0,True
selective_byt5,104035,1.0,0,0,True
selective_byt5,100559,1.0,0,0,True
selective_byt5,105567,1.0,0,0,True
selective_byt5,102787,1.0,0,0,True
selective_byt5,102284,1.0,0,0,True
selective_byt5,102190,1.0,0,0,True
selective_byt5,105787,1.0,0,0,True
selective_byt5,101139,1.0,0,0,True
selective_byt5,100068,1.0,0,0,True
selective_byt5,105284,1.0,0,0,True
selective_byt5,102001,1.0,0,0,True
selective_byt5,102265,1.0,0,0,True
selective_byt5,104569,1.0,0,0,True
selective_byt5,101000,1.0,0,0,True
selective_byt5,104846,1.0,0,0,True
selective_byt5,105839,1.0,0,0,True
selective_byt5,102000,1.0,0,0,True
selective_byt5,100250,1.0,0,0,True
selective_byt5,105854,1.0,0,0,True
selective_byt5,101891,1.0,0,0,True
selective_byt5,104433,1.0,0,0,True
selective_byt5,104128,1.0,0,0,True
selective_byt5,105282,1.0,0,0,True
selective_byt5,100555,1.0,0,0,True
selective_byt5,104432,1.0,0,0,True
selective_byt5,100519,1.0,0,0,True
selective_byt5,104582,1.0,0,0,True
selective_byt5,101002,1.0,0,0,True
selective_byt5,101060,1.0,0,0,True
selective_byt5,100089,1.0,0,0,True
selective_byt5,102749,1.0,0,0,True
selective_byt5,105887,1.0,0,0,True
selective_byt5,100879,1.0,0,0,True
selective_byt5,103098,1.0,0,0,True
selective_byt5,106135,1.0,0,0,True
selective_byt5,100659,1.0,0,0,True
selective_byt5,104116,1.0,0,0,True
selective_byt5,100316,1.0,0,0,True
selective_byt5,102386,1.0,0,0,True
selective_byt5,105684,1.0,0,0,True
selective_byt5,100113,1.0,0,0,True
selective_byt5,104780,1.0,0,0,True
selective_byt5,101632,1.0,0,0,True
selective_byt5,105071,1.0,0,0,True
selective_byt5,102077,1.0,0,0,True
selective_byt5,101253,1.0,0,0,True
selective_byt5,100009,1.0,0,0,True
selective_byt5,105271,1.0,0,0,True
selective_byt5,103927,1.0,0,0,True
selective_byt5,103235,1.0,0,0,True
selective_byt5,105454,1.0,0,0,True
selective_byt5,105113,1.0,0,0,True
selective_byt5,103510,1.0,0,0,True
selective_byt5,103487,1.0,0,0,True
selective_byt5,105217,1.0,0,0,True
selective_byt5,100522,1.0,0,0,True
selective_byt5,105993,1.0,0,0,True
selective_byt5,105470,1.0,0,0,True
selective_byt5,100187,1.0,0,0,True
selective_byt5,101938,1.0,0,0,True
selective_byt5,103960,1.0,0,0,True
selective_byt5,102486,1.0,0,0,True
selective_byt5,101803,1.0,0,0,True
selective_byt5,104860,1.0,0,0,True
selective_byt5,100165,1.0,0,0,True
selective_byt5,105600,1.0,0,0,True
selective_byt5,100667,1.0,0,0,True
selective_byt5,102740,1.0,0,0,True
selective_byt5,100238,1.0,0,0,True
selective_byt5,102871,1.0,0,0,True
selective_byt5,100767,1.0,0,0,True
selective_byt5,100032,1.0,0,0,True
selective_byt5,100797,1.0,0,0,True
selective_byt5,103634,1.0,0,0,True
selective_byt5,104784,1.0,0,0,True
selective_byt5,104643,1.0,0,0,True
selective_byt5,100269,1.0,0,0,True
selective_byt5,102222,1.0,0,0,True
selective_byt5,102775,1.0,0,0,True
selective_byt5,101032,1.0,0,0,True
selective_byt5,105965,1.0,0,0,True
selective_byt5,103620,1.0,0,0,True
selective_byt5,100296,1.0,0,0,True
selective_byt5,104342,1.0,0,0,True
selective_byt5,102356,1.0,0,0,True
selective_byt5,101759,1.0,0,0,True
selective_byt5,100358,1.0,0,0,True
selective_byt5,100159,1.0,0,0,True
selective_byt5,103156,1.0,0,0,True
selective_byt5,103580,1.0,0,0,True
selective_byt5,102592,1.0,0,0,True
selective_byt5,103354,1.0,0,0,True
selective_byt5,104440,1.0,0,0,True
selective_byt5,106126,1.0,0,0,True
selective_byt5,100634,1.0,0,0,True
selective_byt5,103516,1.0,0,0,True
selective_byt5,106014,1.0,0,0,True
selective_byt5,104019,1.0,0,0,True
selective_byt5,103319,1.0,0,0,True
selective_byt5,101560,1.0,0,0,True
selective_byt5,103954,1.0,0,0,True
selective_byt5,103519,1.0,0,0,True
selective_byt5,103550,1.0,0,0,True
selective_byt5,101787,1.0,0,0,True
selective_byt5,101814,1.0,0,0,True
selective_byt5,106012,1.0,0,0,True
selective_byt5,100176,1.0,0,0,True
selective_byt5,105432,1.0,0,0,True
selective_byt5,105926,1.0,0,0,True
selective_byt5,104969,1.0,0,0,True
selective_byt5,105014,1.0,0,0,True
selective_byt5,105894,1.0,0,0,True
selective_byt5,100338,1.0,0,0,True
selective_byt5,104527,1.0,0,0,True
selective_byt5,105040,1.0,0,0,True
selective_byt5,104152,1.0,0,0,True
selective_byt5,103211,1.0,0,0,True
selective_byt5,101745,1.0,0,0,True
selective_byt5,104204,1.0,0,0,True
selective_byt5,104673,1.0,0,0,True
selective_byt5,104345,1.0,0,0,True
selective_byt5,103492,1.0,0,0,True
selective_byt5,103242,1.0,0,0,True
selective_byt5,104510,1.0,0,0,True
selective_byt5,102969,1.0,0,0,True
selective_byt5,101596,1.0,0,0,True
selective_byt5,100963,1.0,0,0,True
selective_byt5,100208,1.0,0,0,True
selective_byt5,103275,1.0,0,0,True
selective_byt5,105544,1.0,0,0,True
selective_byt5,100952,1.0,0,0,True
selective_byt5,102376,1.0,0,0,True
selective_byt5,102319,1.0,0,0,True
selective_byt5,100606,1.0,0,0,True
selective_byt5,100625,1.0,0,0,True
selective_byt5,105225,1.0,0,0,True
selective_byt5,102382,1.0,0,0,True
selective_byt5,100661,1.0,0,0,True
selective_byt5,105789,1.0,0,0,True
selective_byt5,101790,1.0,0,0,True
selective_byt5,103026,1.0,0,0,True
selective_byt5,105846,1.0,0,0,True
selective_byt5,101947,1.0,0,0,True
selective_byt5,102211,1.0,0,0,True
selective_byt5,104761,1.0,0,0,True
selective_byt5,100526,1.0,0,0,True
selective_byt5,100852,1.0,0,0,True
selective_byt5,101654,1.0,0,0,True
selective_byt5,101385,1.0,0,0,True
selective_byt5,101895,1.0,0,0,True
selective_byt5,100374,1.0,0,0,True
selective_byt5,106090,1.0,0,0,True
selective_byt5,105629,1.0,0,0,True
selective_byt5,102941,1.0,0,0,True
selective_byt5,104779,1.0,0,0,True
selective_byt5,105365,1.0,0,0,True
selective_byt5,103737,1.0,0,0,True
selective_byt5,100239,1.0,0,0,True
selective_byt5,100251,1.0,0,0,True
selective_byt5,100083,1.0,0,0,True
selective_byt5,104896,1.0,0,0,True
selective_byt5,106047,1.0,0,0,True
selective_byt5,105984,1.0,0,0,True
selective_byt5,106025,1.0,0,0,True
selective_byt5,105452,1.0,0,0,True
selective_byt5,102989,1.0,0,0,True
selective_byt5,101857,1.0,0,0,True
selective_byt5,103385,1.0,0,0,True
selective_byt5,100866,1.0,0,0,True
selective_byt5,103875,1.0,0,0,True
selective_byt5,104238,1.0,0,0,True
selective_byt5,100261,1.0,0,0,True
selective_byt5,100563,1.0,0,0,True
selective_byt5,104478,1.0,0,0,True
selective_byt5,103416,1.0,0,0,True
selective_byt5,101877,1.0,0,0,True
selective_byt5,101616,1.0,0,0,True
selective_byt5,101161,1.0,0,0,True
selective_byt5,104712,1.0,0,0,True
selective_byt5,101140,1.0,0,0,True
selective_byt5,104193,1.0,0,0,True
selective_byt5,104935,1.0,0,0,True
selective_byt5,103809,1.0,0,0,True
selective_byt5,106039,1.0,0,0,True
selective_byt5,100544,1.0,0,0,True
selective_byt5,104811,1.0,0,0,True
selective_byt5,104635,1.0,0,0,True
selective_byt5,103197,1.0,0,0,True
selective_byt5,100093,1.0,0,0,True
selective_byt5,102784,1.0,0,0,True
selective_byt5,103884,1.0,0,0,True
selective_byt5,104519,1.0,0,0,True
selective_byt5,101890,1.0,0,0,True
selective_byt5,103995,1.0,0,0,True
selective_byt5,103640,1.0,0,0,True
selective_byt5,103127,1.0,0,0,True
selective_byt5,102267,1.0,0,0,True
selective_byt5,103587,1.0,0,0,True
selective_byt5,100152,1.0,0,0,True
selective_byt5,105422,1.0,0,0,True
selective_byt5,103362,1.0,0,0,True
selective_byt5,101332,1.0,0,0,True
selective_byt5,104560,1.0,0,0,True
selective_byt5,104272,1.0,0,0,True
selective_byt5,102646,1.0,0,0,True
selective_byt5,103685,1.0,0,0,True
selective_byt5,101871,1.0,0,0,True
selective_byt5,101727,1.0,0,0,True
selective_byt5,103380,1.0,0,0,True
selective_byt5,104886,1.0,0,0,True
selective_byt5,101894,1.0,0,0,True
selective_byt5,105435,1.0,0,0,True
selective_byt5,104553,1.0,0,0,True
selective_byt5,105804,1.0,0,0,True
selective_byt5,100812,1.0,0,0,True
selective_byt5,101902,1.0,0,0,True
selective_byt5,100071,1.0,0,0,True
selective_byt5,105729,1.0,0,0,True
selective_byt5,105319,1.0,0,0,True
selective_byt5,100011,1.0,0,0,True
selective_byt5,105017,1.0,0,0,True
selective_byt5,105067,1.0,0,0,True
selective_byt5,101710,1.0,0,0,True
selective_byt5,101471,1.0,0,0,True
selective_byt5,100976,1.0,0,0,True
selective_byt5,100066,1.0,0,0,True
selective_byt5,104760,1.0,0,0,True
selective_byt5,104074,1.0,0,0,True
selective_byt5,105913,1.0,0,0,True
selective_byt5,101081,1.0,0,0,True
selective_byt5,105893,1.0,0,0,True
selective_byt5,100063,1.0,0,0,True
selective_byt5,105802,1.0,0,0,True
selective_byt5,100450,1.0,0,0,True
selective_byt5,102827,1.0,0,0,True
selective_byt5,104517,1.0,0,0,True
selective_byt5,102453,1.0,0,0,True
selective_byt5,101870,1.0,0,0,True
selective_byt5,101016,1.0,0,0,True
selective_byt5,106049,1.0,0,0,True
selective_byt5,103543,1.0,0,0,True
selective_byt5,103044,1.0,0,0,True
selective_byt5,101095,1.0,0,0,True
selective_byt5,105018,1.0,0,0,True
selective_byt5,104164,1.0,0,0,True
selective_byt5,101839,1.0,0,0,True
selective_byt5,103023,1.0,0,0,True
selective_byt5,101079,1.0,0,0,True
selective_byt5,103788,1.0,0,0,True
selective_byt5,101114,1.0,0,0,True
selective_byt5,105778,1.0,0,0,True
selective_byt5,101078,1.0,0,0,True
selective_byt5,103039,1.0,0,0,True
selective_byt5,105176,1.0,0,0,True
selective_byt5,104317,1.0,0,0,True
selective_byt5,102952,1.0,0,0,True
selective_byt5,101549,1.0,0,0,True
selective_byt5,105805,1.0,0,0,True
selective_byt5,104365,1.0,0,0,True
selective_byt5,105944,1.0,0,0,True
selective_byt5,104661,1.0,0,0,True
selective_byt5,105803,1.0,0,0,True
selective_byt5,101369,1.0,0,0,True
selective_byt5,102022,1.0,0,0,True
selective_byt5,101667,1.0,0,0,True
selective_byt5,101007,1.0,0,0,True
selective_byt5,104473,1.0,0,0,True
selective_byt5,106005,1.0,0,0,True
selective_byt5,106067,1.0,0,0,True
selective_byt5,104980,1.0,0,0,True
selective_byt5,104107,1.0,0,0,True
selective_byt5,105469,1.0,0,0,True
selective_byt5,105082,1.0,0,0,True
selective_byt5,102759,1.0,0,0,True
selective_byt5,100288,1.0,0,0,True
selective_byt5,105311,1.0,0,0,True
selective_byt5,105686,1.0,0,0,True
selective_byt5,105941,1.0,0,0,True
selective_byt5,105758,1.0,0,0,True
selective_byt5,103425,1.0,0,0,True
selective_byt5,104680,1.0,0,0,True
selective_byt5,106015,1.0,0,0,True
selective_byt5,105848,1.0,0,0,True
selective_byt5,105137,1.0,0,0,True
selective_byt5,102411,1.0,0,0,True
selective_byt5,105482,1.0,0,0,True
selective_byt5,104091,1.0,0,0,True
selective_byt5,103030,1.0,0,0,True
selective_byt5,105651,1.0,0,0,True
selective_byt5,101310,1.0,0,0,True
selective_byt5,101582,1.0,0,0,True
selective_byt5,100546,1.0,0,0,True
selective_byt5,102306,1.0,0,0,True
selective_byt5,105685,1.0,0,0,True
selective_byt5,102946,1.0,0,0,True
selective_byt5,102004,1.0,0,0,True
selective_byt5,104041,1.0,0,0,True
selective_byt5,105158,1.0,0,0,True
selective_byt5,105810,1.0,0,0,True
selective_byt5,103905,1.0,0,0,True
selective_byt5,105214,1.0,0,0,True
selective_byt5,105080,1.0,0,0,True
selective_byt5,104090,1.0,0,0,True
selective_byt5,104599,1.0,0,0,True
selective_byt5,101630,1.0,0,0,True
selective_byt5,105021,1.0,0,0,True
selective_byt5,104649,1.0,0,0,True
